Horodatage,Channel,Mot_A429
71560,0,7665E038
71920,0,88485603
72280,0,4CD92D36
72640,0,D32F78E5
73000,0,B0EA1A8C
73360,0,F7A7528C
73720,0,B4322460
74080,0,02F38D17
74440,0,59EB8BC4
74800,0,8CFAA715
75160,0,7C89AC6D
75520,0,4F8093B5
75880,0,A9B56B54
76240,0,65A9DB1A
76600,0,60DCF261
76960,0,6C6D59C9
77320,0,82F5C1D7
77680,0,2F43DEA9
78040,0,AFBF2683
78400,0,35E0E086
78760,0,3317F446
79120,0,3167B259
79480,0,7122D6DD
79840,0,8332DA17
80200,0,FB5DE4FB
80560,0,D5FEB175
80920,0,FB721093
81280,0,DCFAAC2F
81640,0,713B8DA6
82000,0,5A15BC59
82360,0,41732857
82720,0,11408882
83080,0,29D0ABC6
83440,0,C558B02B
83800,0,D00E0B9C
84160,0,F7C3709A
84520,0,15557E4F
84880,0,0183CF52
85240,0,FF2A5BB5
85600,0,711EDF8D
85960,0,ABF77006
86320,0,AFD75EB0
86680,0,588154D9
87040,0,5FD09B4F
87400,0,9BBABA24
87760,0,66D8AC96
88120,0,DF61F424
88480,0,99B012CD
88840,0,AFE0D77C
89200,0,FEAE58C3
89560,0,1592418A
89920,0,086D7FB5
90280,0,FCECC295
90640,0,339911E5
91000,0,B26ED9B3
91360,0,A129C1C2
91720,0,52CB81E0
92080,0,F7927F8A
92440,0,20E38297
92800,0,FC44E897
93160,0,2CDBB75D
93520,0,AE3E3E47
93880,0,8D926714
94240,0,453762D5
94600,0,C6F19D5B
94960,0,5B19CEDF
95320,0,AAE01A0C
95680,0,4F42BC9C
96040,0,18B878A5
96400,0,A75F65C7
96760,0,76F8680E
97120,0,199D8884
97480,0,751F1252
97840,0,59FDC28C
98200,0,ABBBA88C
98560,0,CBCE1ECC
98920,0,6D4DE254
99280,0,481DCB65
99640,0,F21F5207
100000,0,48AAB2F2
100360,0,84F5D3AE
100720,0,6AE80DFE
101080,0,B339454B
101440,0,74BD4D13
101800,0,AD36DC64
102160,0,047EDBB4
102520,0,E9228F16
102880,0,C9311B7A
103240,0,1493ABD2
103600,0,7490E902
103960,0,FF01269A
104320,0,02C25262
104680,0,88079BDF
105040,0,499031B9
105400,0,344B6273
105760,0,C99AA3C9
106120,0,9AB449E1
106480,0,7816BD55
106840,0,3D5BCAA0
107200,0,3D7717E3
107560,0,3B26D4CD
107920,0,2EADBA37
108280,0,E222DC08
108640,0,4B86393E
109000,0,3BCEB8E1
109360,0,94B8CD81
109720,0,D4416B22
110080,0,69A39653
110440,0,2507D727
110800,0,DF903AC1
111160,0,04D49F09
111520,0,2EA75613
111880,0,87562CFA
112240,0,5961CD02
112600,0,AB6A8E6A
112960,0,AB1FBE78
113320,0,57A9F8F2
113680,0,969FF957
114040,0,C2942A12
114400,0,D9AB3D9C
114760,0,98DC6AD0
115120,0,C955C45F
115480,0,F7B5207B
115840,0,0777A49D
116200,0,FAB4E9E9
116560,0,2E243061
116920,0,690C77CD
117280,0,2B410DAC
117640,0,F93835DD
118000,0,8781123C
118360,0,06F295D8
118720,0,4E657450
119080,0,3617F4CB
119440,0,122B5A4C
119800,0,5CCC0AE8
120160,0,7F3C8BFB
120520,0,C572BD73
120880,0,A9555901
121240,0,2F9689FA
121600,0,D8A0CF4A
121960,0,4D501057
122320,0,14CBB7A0
122680,0,AC44A90C
123040,0,C5EA3A30
123400,0,3895671A
123760,0,1D96F44E
124120,0,D8FD64D7
124480,0,93C91103
124840,0,0BDC890A
125200,0,426B4DEF
125560,0,ACF40FFA
125920,0,29A64FBE
126280,0,5A0090B0
126640,0,8DBDC586
127000,0,3AD17F3A
127360,0,FEF50303
127720,0,2CF76145
128080,0,0DA15EB6
128440,0,314C9DE6
128800,0,4E30B103
129160,0,7460F463
129520,0,DCA27545
129880,0,EC70B3F5
130240,0,5358986B
130600,0,53F3623B
130960,0,AD3DDD25
131320,0,C7BC3507
131680,0,95A170FA
132040,0,D575AA57
132400,0,92A892A9
132760,0,743EBE11
133120,0,60F3F28A
133480,0,5879F18D
133840,0,0F851DD0
134200,0,252F3CD2
134560,0,864A4210
134920,0,9E2C2F78
135280,0,88646E76
135640,0,BC48290B
136000,0,FBD47CA6
136360,0,3F602788
136720,0,46CC83CA
137080,0,9EFE6EBE
137440,0,63278EDC
137800,0,7324C571
138160,0,B81563D0
138520,0,0AE8B3CE
138880,0,3F938D78
139240,0,362EF574
139600,0,069D457C
139960,0,C6174A23
140320,0,5968018B
140680,0,5F1CAA82
141040,0,43CCAC92
