Horodatage,Channel,Mot_A429
343133,1,0C4883E0
344133,1,3247FCF1
345133,1,F9BE67B2
346133,1,A97F8A4A
347133,1,72695A29
348133,1,C8847318
349133,1,0211499D
350133,1,48D2A3DE
351133,1,00C1D9BA
352133,1,A596AEBC
353133,1,B63082FE
354133,1,9C42FDB7
355133,1,10B27FC4
356133,1,123B0DDC
357133,1,8598965A
358133,1,64B85921
359133,1,19831EDB
360133,1,0C1B4647
361133,1,1EB773ED
362133,1,C6B372B8
363133,1,6B75B2AB
364133,1,2F84ABF1
365133,1,B8FF0029
366133,1,1FB93047
367133,1,E45B46C1
368133,1,1163BB64
369133,1,F7AF78EE
370133,1,1607770C
371133,1,B623CE09
372133,1,1B53C95B
373133,1,583CE1D5
374133,1,09AF7D16
375133,1,F1F851D3
376133,1,70001F00
377133,1,87D97AB3
378133,1,343D05B8
379133,1,F6E40E89
380133,1,699C31AE
381133,1,70138C3C
382133,1,0022E951
383133,1,5ABA19F5
384133,1,C1F05544
385133,1,0064D06A
386133,1,3234B20D
387133,1,D4CD07D8
388133,1,0DE2E24F
389133,1,EF00DB42
390133,1,A5712193
391133,1,6E1F23BB
392133,1,FAB31DBC
393133,1,E3A19AF0
394133,1,8082A320
395133,1,981D4D14
396133,1,71F41359
397133,1,AFAC695C
398133,1,FB7BE92C
399133,1,B1704FD8
400133,1,50BF6833
401133,1,E01294AB
402133,1,B28DFAA9
403133,1,A1A933D6
404133,1,72818554
405133,1,8188C7A1
406133,1,DDBBF3AC
407133,1,CC0AEDAE
408133,1,F7CCE1EA
409133,1,E01175A1
410133,1,6712ED90
411133,1,F3151D6F
412133,1,0CE28F02
413133,1,6162A6D1
414133,1,27EB8ED2
415133,1,EE3FCE60
416133,1,899C2862
417133,1,B608F771
418133,1,5882A90E
419133,1,C612F5AE
420133,1,1BCFE450
421133,1,754C7521
422133,1,285DBEFD
423133,1,99118D29
424133,1,EBF94F04
425133,1,88F9A0CE
426133,1,EB9D0F3B
427133,1,BD502781
428133,1,365B4DD5
429133,1,65460357
430133,1,594A7321
431133,1,CAFD2123
432133,1,80ED76B6
433133,1,A8F50642
434133,1,0AFE563D
435133,1,127A8FA7
436133,1,37F9E562
437133,1,619A65A8
438133,1,A2E8EFA1
439133,1,55BDDE85
440133,1,D5D481D0
441133,1,16FD6FE6
442133,1,8779CDA2
443133,1,33792086
444133,1,D08BE469
445133,1,E66675C6
446133,1,63164C50
447133,1,8BB2EA67
448133,1,1717F453
449133,1,1997233B
450133,1,BC367117
451133,1,CFF6E57D
452133,1,DC215C7A
453133,1,1C483B24
454133,1,5660E95D
455133,1,2ED99B46
456133,1,0BAD89F6
457133,1,D79EF709
458133,1,F633253F
459133,1,42CDF7A0
460133,1,40A4343E
461133,1,E45B2518
462133,1,AD4DBD83
463133,1,2501AC39
464133,1,B5535B8E
465133,1,F4509B29
466133,1,E60BE168
467133,1,5EB29E95
468133,1,0537375F
469133,1,9263EB26
470133,1,BCFA5240
471133,1,E7C3F038
472133,1,89B93D80
473133,1,D52B1DFF
474133,1,83D7D613
475133,1,912F1425
476133,1,C562615B
477133,1,33B652E7
478133,1,E85033C1
479133,1,FD9863E5
480133,1,77A1B2ED
481133,1,C7C00665
482133,1,926516C9
483133,1,B14BA313
484133,1,86161F75
485133,1,666C2473
486133,1,E50A8C1F
487133,1,8B3F4BC0
488133,1,4252AE3E
489133,1,39C29CE7
490133,1,F583B4CE
491133,1,EBCFDAFF
492133,1,BAE5E628
493133,1,6BF294AF
494133,1,DEDDAFD3
495133,1,C14760FE
496133,1,79E37B66
497133,1,48E9C6A9
498133,1,0E90C33D
499133,1,0DF34291
500133,1,D4BA4514
501133,1,4B59F287
502133,1,6EB0DD42
503133,1,3844940D
504133,1,58677941
505133,1,BEF1404B
506133,1,8BF15510
507133,1,7D62C53C
508133,1,AA1CD54B
509133,1,9A47CCAC
510133,1,1C522354
511133,1,8A51D785
512133,1,FF102906
513133,1,CA4ADE22
514133,1,BEA2CFC1
515133,1,FBBD96BA
516133,1,4EEC8F9E
517133,1,435F9A45
518133,1,B7C1B267
519133,1,35CD08C2
520133,1,8D0EAEF5
521133,1,831E0080
522133,1,548A13F7
523133,1,59A9BFB3
524133,1,C2F1C4F0
525133,1,ECFCA176
526133,1,37CC1775
527133,1,1E63EBB9
528133,1,6445A7B2
529133,1,E780EF76
530133,1,C73A40D0
531133,1,E63C9030
532133,1,FEF98769
533133,1,610FCC76
534133,1,92F70445
535133,1,C34D43C8
536133,1,089C5D25
537133,1,8E11C079
538133,1,3010D5A6
539133,1,3AE37EA4
540133,1,45BB7DCE
541133,1,DD6E5F41
542133,1,A65BF856
543133,1,8F46C09F
544133,1,30270B0C
545133,1,C06B43C0
546133,1,0477800C
547133,1,5A9FB035
548133,1,78D5868D
549133,1,6E91F0DA
550133,1,3F3B735C
551133,1,0D99B6D8
552133,1,367E4D74
553133,1,643C9B9E
554133,1,0C7EA7D1
555133,1,8E57AD9B
556133,1,EA6F0CD4
557133,1,FB3A428B
558133,1,871F93F5
559133,1,B102135C
560133,1,B995765C
561133,1,E48B83D9
562133,1,B64D9190
563133,1,AE17760C
564133,1,0B24431A
565133,1,F735F06C
566133,1,94ABFDBA
567133,1,89E89318
568133,1,8D14141B
569133,1,4FD4D3DF
570133,1,A2543451
571133,1,30D61D8A
572133,1,1B6FB17C
573133,1,3F48BF07
574133,1,0D5A0CBA
575133,1,CCBD440B
576133,1,C07EB07D
577133,1,9FC3829F
578133,1,24EE4A6C
579133,1,5E9DE3D8
580133,1,DC5A3B44
581133,1,A3879D9C
582133,1,FBD01475
583133,1,35825212
584133,1,67AF11BF
585133,1,27BBA41A
586133,1,A5128EFA
587133,1,9CE64979
588133,1,36AE8B9E
589133,1,DDC6999B
590133,1,63490F6A
591133,1,633E1CA5
592133,1,FE868FC7
593133,1,71E77C1B
594133,1,86F78C28
595133,1,D40590A8
596133,1,775B99F8
597133,1,8D1F2099
598133,1,90007E71
599133,1,C093F907
600133,1,69760840
601133,1,395FEA6F
602133,1,2D86D583
603133,1,B5577AD4
604133,1,84D8AF52
605133,1,45DBB9A4
606133,1,28C23FB9
607133,1,016BBAB9
608133,1,0E943EC7
609133,1,F567F6A3
610133,1,B264ED16
611133,1,96BBE1DD
612133,1,9AC31888
613133,1,791AFB75
614133,1,DEE77699
615133,1,ABD4C8A8
616133,1,31AE159F
617133,1,04C487ED
618133,1,80C3E474
619133,1,FE103771
620133,1,650F87F2
621133,1,F4BDB137
622133,1,BC0894E6
623133,1,AE10FAB2
624133,1,30467316
625133,1,FA66923B
626133,1,72EE46F7
627133,1,F021525D
628133,1,3D94CC7A
629133,1,9AF2F84F
630133,1,88B6DD7F
631133,1,ADEB67D1
632133,1,44565BC4
633133,1,501FDD3B
634133,1,1C25D8F0
635133,1,F61CE7B9
636133,1,6E08DB78
637133,1,8A0210C2
638133,1,15642425
639133,1,4BAB8C05
640133,1,D3FADDB1
641133,1,2053AF46
642133,1,11020A1D
643133,1,E646C95F
644133,1,BD91F16F
645133,1,6FB30D7B
646133,1,D5575C58
647133,1,61B5EC52
648133,1,0FADD73D
649133,1,A803093F
650133,1,49C4B823
651133,1,2E1E02CD
652133,1,771E8677
653133,1,7FFED7F0
654133,1,0F60A7BF
655133,1,29A7F67D
656133,1,42B143AD
657133,1,A588E544
658133,1,AFFD1E17
659133,1,6090D6A0
660133,1,5203C4D8
661133,1,54383713
662133,1,B4D7DD41
663133,1,4067F8B4
664133,1,6AD5C9CF
665133,1,4DDE1B89
666133,1,0E0096AC
667133,1,AC470E31
668133,1,30D09C9E
669133,1,558685F2
670133,1,BB89BC96
671133,1,481DD42E
672133,1,3CF9BB63
673133,1,A2534A2E
674133,1,A46B1F03
675133,1,7A6A29EE
676133,1,13634025
677133,1,5C87AEFC
678133,1,B8111165
679133,1,DABE9846
680133,1,29F93627
681133,1,08FC076D
682133,1,F06837E0
683133,1,D0EC74E8
684133,1,038B332D
685133,1,CA46528E
686133,1,4ED508C8
687133,1,C91F3351
688133,1,F631502E
689133,1,45FE93AC
690133,1,A25B9BB8
691133,1,0A85C126
692133,1,27C87FC4
693133,1,435C7218
694133,1,78C38AE3
695133,1,4C742F70
696133,1,FCA76397
697133,1,A32CE632
698133,1,779F74CE
699133,1,B37B679C
700133,1,32C73438
701133,1,A4359EE4
702133,1,B6A9BE03
703133,1,7E0763C2
704133,1,F532CED8
705133,1,7B3C5A60
706133,1,D3DB2A12
707133,1,BF1ED05E
708133,1,EB849929
709133,1,578AD8C1
710133,1,4C1055CE
711133,1,CC1CDF71
712133,1,81C03D8D
713133,1,FB4509B0
714133,1,EAAA0745
715133,1,41429E35
716133,1,1DEC5A02
717133,1,54DAF773
718133,1,AC062EC6
719133,1,8D6E49FB
720133,1,BB7CDEAE
721133,1,EDA70685
722133,1,4D71ECA0
723133,1,A81C7EAC
724133,1,3026F465
725133,1,FB2354E7
726133,1,4B4F904E
727133,1,D87F2DB8
728133,1,63D66B08
729133,1,C37B2180
730133,1,48D9ED7E
731133,1,E6767340
732133,1,ABB049F1
733133,1,F7BB0DA1
734133,1,04649897
735133,1,1AD0A62A
736133,1,F2E4BB09
737133,1,F38A9E15
738133,1,4C50AE13
739133,1,42E48F4E
740133,1,5C1F47A6
741133,1,3F9E2181
742133,1,5A570597
743133,1,63567D0D
744133,1,64EECBFC
745133,1,7B7ED297
746133,1,D7477342
747133,1,C31A776D
748133,1,597AE8D1
749133,1,7F081ACE
750133,1,BDABD57B
751133,1,265F22E3
752133,1,5B3656A2
753133,1,45D71156
754133,1,86754BAD
755133,1,821023C3
756133,1,375F997D
757133,1,B07AAD34
758133,1,CFBD5DA6
759133,1,E2119CA1
760133,1,241985FF
761133,1,30ACF09B
762133,1,12CC9D53
763133,1,CAA7C134
764133,1,2C4CC987
765133,1,51516590
766133,1,AA8284D2
767133,1,4114A92A
768133,1,C506C5A9
769133,1,14340B60
770133,1,D3D333BD
771133,1,D3C425E6
772133,1,EE2311C3
773133,1,6ABBD5B9
774133,1,7A1BFC5F
775133,1,1B4D8C69
776133,1,B3513FC2
777133,1,116331C8
778133,1,C193B59D
779133,1,E7D86576
780133,1,C6E53717
781133,1,D64DA4CF
782133,1,238EB7B6
783133,1,353256A3
784133,1,95FC3FA9
785133,1,3B11CCD8
786133,1,84AD34A3
787133,1,AA8DD60E
788133,1,D659B002
789133,1,EC21F38B
790133,1,EFE20B7E
791133,1,67FB1D6F
792133,1,37F27355
793133,1,500E8596
794133,1,56FD7B32
795133,1,CB81737D
796133,1,B44C63BB
797133,1,FF18D5B3
798133,1,BCB05710
799133,1,BB19EDBF
800133,1,093083C5
801133,1,4573071E
802133,1,8E89FA8F
803133,1,09E831E3
804133,1,E0723185
805133,1,0E4AA727
806133,1,3E65BC7B
807133,1,1BF7C3F9
808133,1,76D81695
809133,1,2BAD95E3
810133,1,DE13C970
811133,1,38FA241B
812133,1,F388E139
813133,1,709ADD90
814133,1,23027048
815133,1,E3F04988
816133,1,2ECCF489
817133,1,5C16FBAE
818133,1,CBA0ED8C
819133,1,3014CE0E
820133,1,D3069F27
821133,1,1F01008D
822133,1,C88DE142
823133,1,E3FEB260
824133,1,14750A2C
825133,1,B9D4EE68
826133,1,1D0C7F3E
827133,1,C4CF762A
828133,1,7B2E856F
829133,1,9B9FB761
830133,1,29EF085F
831133,1,7365A359
832133,1,4FC3B004
833133,1,54AFD9BE
834133,1,6A5E4348
835133,1,C50FA81A
836133,1,895FC8A2
837133,1,E4AE685D
838133,1,0735D70B
839133,1,4FF18A59
840133,1,462F5F62
841133,1,4D538BD5
842133,1,EB455E16
843133,1,F4D3050E
844133,1,1FD3CFAF
845133,1,9EED2DAF
846133,1,EDCD81D7
847133,1,AB126F0C
848133,1,4D44FDD9
849133,1,CA87B7B8
850133,1,2BD3B1F9
851133,1,96B5D121
852133,1,BAC30D92
853133,1,754029BC
854133,1,AA1D2453
855133,1,520A03A8
856133,1,2F8C5DA6
857133,1,4560BCE8
858133,1,DFCFDD19
859133,1,CA271E79
860133,1,65F9B6AA
861133,1,A906ED48
862133,1,548A076D
863133,1,5DFE9D2F
864133,1,1995263D
865133,1,F9C84866
866133,1,22068E82
867133,1,2F32F49C
868133,1,02E6FAC8
869133,1,38B8561E
870133,1,7ED131BC
871133,1,48963A57
872133,1,53D796CE
873133,1,CF46FB01
874133,1,33BF5913
875133,1,CDFECBE3
876133,1,3596A1FF
877133,1,FA47E912
878133,1,FF5E8687
879133,1,451E1B2B
880133,1,01D7BABC
881133,1,1C6490E5
882133,1,BBC86671
883133,1,E6C10A0F
884133,1,274BB19C
885133,1,80C3E7DD
886133,1,050D5996
887133,1,71925652
888133,1,CA654842
889133,1,8319483A
890133,1,2B6D827D
891133,1,2508C6A5
892133,1,22D4F269
893133,1,B293C729
894133,1,0EB2E0E6
895133,1,ECE221D3
896133,1,E006AF80
897133,1,EBB8A646
898133,1,75B6EEEA
899133,1,05C7AE86
900133,1,49C3D4D5
901133,1,99242F27
902133,1,AF0B982E
903133,1,6D887745
904133,1,2E83B105
905133,1,1EDACAAD
906133,1,2FD5F00F
907133,1,FFD57C96
908133,1,DCBE093F
909133,1,D8A7D683
910133,1,EEB83310
911133,1,DDFA510B
912133,1,14916A14
913133,1,7101CD7C
914133,1,43E8259D
915133,1,0C898631
916133,1,E73CFB22
917133,1,B785B026
918133,1,77CE7E6F
919133,1,5824741D
920133,1,53531BBE
921133,1,23C16292
922133,1,D37EB803
923133,1,6BFE685D
924133,1,C0A648D7
925133,1,450F02A2
926133,1,9AB85C89
927133,1,0CA5253C
928133,1,A592F8B9
929133,1,94C60701
930133,1,2850EEF2
931133,1,AA442F2C
932133,1,C7507F08
933133,1,DB65FE70
934133,1,4CA3C615
935133,1,7E36D2A8
936133,1,A72265E1
937133,1,77C5C72F
938133,1,5770766F
939133,1,9857B8E5
940133,1,FACA485E
941133,1,3EBD8520
942133,1,A0529CDE
943133,1,51E7424A
944133,1,93D045B3
945133,1,DE7E80C7
946133,1,11256215
947133,1,A1147E8C
948133,1,16EFCA70
949133,1,56B3EEC5
950133,1,227C051D
951133,1,320B14DA
952133,1,B58B3E40
953133,1,5B53365E
954133,1,DCD7CFBD
955133,1,122A6AC3
956133,1,FC8356E5
957133,1,F6E0F812
958133,1,FD8B77CD
959133,1,CB00C070
960133,1,FB34D17B
961133,1,31275B28
962133,1,22C652C3
963133,1,65544CD2
964133,1,B4C6BAD1
965133,1,FE485FEE
966133,1,4A94F1AB
967133,1,FE135A5C
968133,1,D661B719
969133,1,135DE29F
970133,1,B68932AA
971133,1,8E3768DF
972133,1,C8703E98
973133,1,16F6635B
974133,1,0FAF1D4C
975133,1,353DE46C
976133,1,BFE9F486
977133,1,A659B714
978133,1,8AAC4C2B
979133,1,C57A7451
980133,1,6A360C30
981133,1,DDF789C3
982133,1,E6A06F3B
983133,1,F14DAF50
984133,1,6CB93024
985133,1,1A798C5D
986133,1,C3C45D6F
987133,1,F8F7E6CC
988133,1,B41C433C
989133,1,223842FA
990133,1,4B750B6B
991133,1,9A52769E
992133,1,A7904EAB
993133,1,2F301DB8
994133,1,329D0448
995133,1,BC747DF2
996133,1,24F1DD75
997133,1,628BDD15
998133,1,97034B41
999133,1,B6234643
1000133,1,BEC3E90C
1001133,1,0CFDBD34
1002133,1,61A41202
1003133,1,4A229173
1004133,1,EECECA3F
1005133,1,772498DC
1006133,1,265B267B
1007133,1,B596801E
1008133,1,D91BF3E3
1009133,1,2486C934
1010133,1,E7AB36F9
1011133,1,FFE03875
1012133,1,3E464805
1013133,1,5E7697B2
1014133,1,AA92925E
1015133,1,C584617D
1016133,1,16DD1838
1017133,1,4B0B23C4
1018133,1,53BBC136
1019133,1,790B2E79
1020133,1,04A5BC27
1021133,1,938CDD17
1022133,1,2F181A99
1023133,1,BD130FAB
1024133,1,EF4D5B78
1025133,1,B586BED8
1026133,1,1FFA2459
1027133,1,0B6F32A8
1028133,1,E3E70D9A
1029133,1,500BCA87
1030133,1,A96E5F94
1031133,1,26259F15
1032133,1,A3EEB695
1033133,1,5D51CB9C
1034133,1,6292F0BC
1035133,1,244F48AD
1036133,1,5196D469
1037133,1,82D9809F
1038133,1,693C935D
1039133,1,7555E4CC
1040133,1,185F6351
1041133,1,5937AD9B
1042133,1,13011F21
1043133,1,8064F3FB
1044133,1,64E6DD2B
1045133,1,59D62BE4
1046133,1,9AA74854
1047133,1,D396597E
1048133,1,1569FF6F
1049133,1,B5E1C4BE
1050133,1,7279872B
1051133,1,01909FB4
1052133,1,99B4EAF3
1053133,1,176533DD
1054133,1,83848B36
1055133,1,D5FED194
1056133,1,2025E739
1057133,1,FD7037B9
1058133,1,F6717E89
1059133,1,F6AF9A58
1060133,1,8489A2D0
1061133,1,1E465903
1062133,1,869B258A
1063133,1,102B68A4
1064133,1,94412043
1065133,1,C2B60D55
1066133,1,06431A19
1067133,1,4D155000
1068133,1,CB306CEB
1069133,1,9B7B6D13
1070133,1,4F4F9A25
1071133,1,470A919B
1072133,1,70EBD101
1073133,1,189F4247
1074133,1,5B611850
1075133,1,EC95E9DD
1076133,1,99ECB0F9
1077133,1,D3F8E0D1
1078133,1,0DCD0387
1079133,1,9A2AA566
1080133,1,28D1B366
1081133,1,78754519
1082133,1,5E0897E1
1083133,1,FE1C8B40
1084133,1,E3861AD6
1085133,1,027D151D
1086133,1,C30C6786
1087133,1,2AB42A94
1088133,1,CE138AD3
1089133,1,694DDCE9
1090133,1,1611A708
1091133,1,16CABA63
1092133,1,7EA136AA
1093133,1,D8A4D315
1094133,1,DECE894E
1095133,1,7C411316
1096133,1,F31528A6
1097133,1,6EFBF745
1098133,1,02C0A975
1099133,1,B3A6A613
