Horodatage,Channel,Mot_A429
391000,0,EC619C4E
392000,0,71069B82
393000,0,ED218BA3
394000,0,A6B70E5E
395000,0,73078BBF
396000,0,37B3536D
397000,0,F3DFD234
398000,0,C8B3D408
399000,0,C5C22C87
400000,0,43A504D3
401000,0,82D1D916
402000,0,7FE3D838
403000,0,A08E333F
404000,0,5B49DFD2
405000,0,80EE5F35
406000,0,536978E9
407000,0,3C240B8D
408000,0,091CC10E
409000,0,23496059
410000,0,AE9DFD1B
411000,0,82522911
412000,0,75B6037B
413000,0,61433CEA
414000,0,B44997D1
415000,0,33E7F604
416000,0,7664DBEA
417000,0,47C137D3
418000,0,0C9983BA
419000,0,4C0BF1A8
420000,0,46D0EDC9
421000,0,38480E97
422000,0,D6C39E9A
423000,0,1BB1FED4
424000,0,2130FC2F
425000,0,CFC3CAE8
426000,0,8B8FB69D
427000,0,597C9B47
428000,0,9EBED3BF
429000,0,FB8F74D5
430000,0,63536601
431000,0,0CEC823B
432000,0,F76F247A
433000,0,43689EEB
434000,0,A4CDAC2D
435000,0,61A96794
436000,0,32DA3896
437000,0,00FC4F40
438000,0,BDFD918C
439000,0,07E6BFB8
440000,0,AAC3A427
441000,0,090A8FAA
442000,0,0777C756
443000,0,2E33E925
444000,0,68AAD562
445000,0,63F731DE
446000,0,4F88A328
447000,0,FDEB6EEA
448000,0,55D15CB6
449000,0,9E24C7B4
450000,0,7BE62E67
451000,0,ACFBFDF2
452000,0,B2408723
453000,0,ADC7B60B
454000,0,2DACAD84
455000,0,C06BA570
456000,0,56878081
457000,0,CA5E1F12
458000,0,9C3EBB84
459000,0,A28B867D
460000,0,AD31A4F5
461000,0,846DA89C
462000,0,65C86DFC
463000,0,859FA69A
464000,0,1B347F49
465000,0,7AF6BF9E
466000,0,9012C63D
467000,0,D0DD6E1A
468000,0,5E603F62
469000,0,4192FDDC
470000,0,CEDAE24B
471000,0,752B858B
472000,0,F7DF612B
473000,0,517EA504
474000,0,236D1B68
475000,0,9B96FB09
476000,0,1A44FDC5
477000,0,9ABFDDED
478000,0,A4A38326
479000,0,4022AFAA
480000,0,43E49D6E
481000,0,90A5D7FD
482000,0,475F488F
483000,0,2B80785E
484000,0,72D1168C
485000,0,8A3BA8D8
486000,0,375059C4
487000,0,2F6F0AEA
488000,0,753A53A0
489000,0,9483DAD0
490000,0,7274242A
491000,0,0C6B0FCC
492000,0,E76ED815
493000,0,86CC3687
494000,0,CA30E0C2
495000,0,19B08FF2
496000,0,07F565B1
497000,0,75B28C1A
498000,0,78915E16
499000,0,BD8F9411
500000,0,23712D61
501000,0,30AF7FB8
502000,0,35F6A4C6
503000,0,DD4596D1
504000,0,398D794E
505000,0,A9F9EACA
506000,0,A898F9CC
507000,0,06689DF4
508000,0,C63D37D6
509000,0,B337ABDE
510000,0,09227D4F
511000,0,2827038F
512000,0,F749FBC8
513000,0,7596FE1B
514000,0,57E2FCE1
515000,0,7D2420EF
516000,0,6221871B
517000,0,7DC34A1D
518000,0,7AFA5169
519000,0,63A1DFB2
520000,0,AC70FF46
521000,0,5F946872
522000,0,C6D2C87F
523000,0,4FA46A40
524000,0,64E7E19C
525000,0,60924A25
526000,0,9F8F85FC
527000,0,1F3315C8
528000,0,CCD27E7D
529000,0,F7CC3D3C
530000,0,CB45D355
531000,0,13E557DC
532000,0,0E6A2AE1
533000,0,1F0E07EA
534000,0,786E8550
535000,0,D7EC990E
536000,0,B7D52FB7
537000,0,5CC4410C
538000,0,63C078B1
539000,0,B579A2E2
540000,0,8EBE39B9
541000,0,78B9FC3D
542000,0,BB82BAC8
543000,0,40AD6FFD
544000,0,B76F13C3
545000,0,5FEC90BE
546000,0,7969B94D
547000,0,CE31D5D6
548000,0,A9EAA862
549000,0,3344BFB8
550000,0,D259EEB1
551000,0,7928DBC6
552000,0,D67A1CEE
553000,0,97574745
554000,0,8DF9AD8F
555000,0,3C6B4C5D
556000,0,857A498F
557000,0,56EBC90C
558000,0,3279BCF5
559000,0,3FBAA234
560000,0,055BD53B
561000,0,2141AD8A
562000,0,4E7D6B3B
563000,0,464AD736
564000,0,F6FDD993
565000,0,BD226D98
566000,0,2A7B206B
567000,0,C2FC092E
568000,0,D631A13A
569000,0,32B44559
570000,0,96A6D913
571000,0,4B446A37
572000,0,9DEAE41C
573000,0,AED09343
574000,0,17621BF7
575000,0,460FC1DC
576000,0,F1C1E694
577000,0,F26606F1
578000,0,3594F397
579000,0,1A16B6C2
580000,0,630CF5BF
581000,0,1BA494C1
582000,0,1899C0E7
583000,0,284F9DAE
584000,0,BB9022F7
585000,0,B7E5B6EF
586000,0,D5E2AAC0
587000,0,5741B6E3
588000,0,8985E63B
589000,0,AC730E1B
590000,0,DAE9652E
591000,0,1FD62267
592000,0,8EC4835A
593000,0,CB704C23
594000,0,A3638AEC
595000,0,85828CCA
596000,0,52CC35C5
597000,0,876D750C
598000,0,F6ED01DC
599000,0,32BFF2BB
600000,0,2B9B3191
601000,0,C2599962
602000,0,A4B4CAAA
603000,0,F1FB8054
604000,0,BBCA9D45
605000,0,0419884F
606000,0,E631DCF9
607000,0,3A32303F
608000,0,BB7FD3CA
609000,0,6C13CB25
610000,0,23650564
611000,0,D62EE5BB
612000,0,E031ADD3
613000,0,75BC3520
614000,0,6D12D80D
615000,0,02890DA4
616000,0,8B342121
617000,0,EADD2D61
618000,0,6C5F1603
619000,0,D6E43267
620000,0,62040652
621000,0,C92B35AF
622000,0,4CB6E649
623000,0,9753FD3A
624000,0,41DB88C1
625000,0,08719DBD
626000,0,424FB960
627000,0,965E2448
628000,0,442AA3E4
629000,0,0E271994
630000,0,2EE75CCD
631000,0,2ABBC3A2
632000,0,91EA12D0
633000,0,79C76125
634000,0,6E2E4CCC
635000,0,FEA916A9
636000,0,4E1D3004
637000,0,D6569373
638000,0,E5184533
639000,0,12EC0059
640000,0,8E4F2CC4
641000,0,3C61A00B
642000,0,B0CCF646
643000,0,10A5833D
644000,0,D8DDB25E
645000,0,BB95E641
646000,0,A4E5B136
647000,0,D804D80F
648000,0,32EC69B3
649000,0,5343E42D
650000,0,AA539844
651000,0,6A57D957
652000,0,2339DADA
653000,0,951DC875
654000,0,88A509FA
655000,0,3F25005F
656000,0,18BE68D4
657000,0,6A515CE0
658000,0,F4269541
659000,0,5D46281B
660000,0,7C8C3E93
661000,0,238DCB80
662000,0,449671E1
663000,0,A395ED0E
664000,0,2D9362FB
665000,0,A033DD71
666000,0,8BFFADD7
667000,0,1A738785
668000,0,566C05FC
669000,0,17D65F35
670000,0,DDAA6F9C
671000,0,CE06BEEB
672000,0,F5CF52DD
673000,0,01FB26ED
674000,0,3FC20455
675000,0,DE54BEF9
676000,0,4633F6B4
677000,0,01ED9F18
678000,0,1B1E7355
679000,0,0A0C6AA4
680000,0,D690C191
681000,0,AE9511A4
682000,0,13979C8A
683000,0,51205130
684000,0,110CDFD7
685000,0,8ACB1548
686000,0,26D17602
687000,0,BB5E2F5B
688000,0,3D9ED1B2
689000,0,46AEFB69
690000,0,9F1DBDB1
691000,0,0DD86F3D
692000,0,5CAA3381
693000,0,4B65FDAA
694000,0,3C22625C
695000,0,95E9C8E8
696000,0,08A42B28
697000,0,ED922175
698000,0,A8458934
699000,0,E0020EC0
700000,0,EAA8899E
701000,0,6A011FFB
702000,0,8CF01212
703000,0,AA28EA00
704000,0,8A4888E0
705000,0,39960FFD
706000,0,5E9E6BFF
707000,0,85219EE3
708000,0,F9CF4D1C
709000,0,0E5D58E6
710000,0,B9AAF5D5
711000,0,27682EA5
712000,0,9976B581
713000,0,B359006F
714000,0,8B06120C
715000,0,FE566013
716000,0,4F0FDC9E
717000,0,0E94CFFB
718000,0,9BB7E86F
719000,0,2FBE354A
720000,0,CAE5DBBC
721000,0,39C51DE6
722000,0,BAAB933D
723000,0,343668DC
724000,0,E4453DA7
725000,0,F4223A0A
726000,0,8ED93E5D
727000,0,EB398DA5
728000,0,5A7A6CEF
729000,0,D5B3187D
730000,0,AECA3E05
731000,0,566F9950
732000,0,1D2C524E
733000,0,7BB80CE5
734000,0,47C8468C
735000,0,62303D62
736000,0,CA679259
737000,0,9FE3392D
738000,0,E0123B45
739000,0,3763EB39
740000,0,050454E6
741000,0,80794EAB
742000,0,C8FC3B04
743000,0,712096E5
744000,0,C9434393
745000,0,9C7787D2
746000,0,13F8F74A
747000,0,ED9EC1D6
748000,0,0369ABD1
749000,0,E0C2DB65
750000,0,D03D413A
751000,0,6F928081
752000,0,C1C7A856
753000,0,19836626
754000,0,8F500355
755000,0,D8B962FE
756000,0,4DE80993
757000,0,35DFF2C4
758000,0,AA5971FF
759000,0,0346935B
760000,0,5F0A916C
761000,0,160EDDB9
762000,0,94F6F136
763000,0,C2CA5979
764000,0,63C4F502
765000,0,F163B069
766000,0,9A16FC1F
767000,0,0F12CDBE
768000,0,9E329636
769000,0,4A4A83B8
770000,0,AD70C67F
771000,0,6157F3CC
772000,0,932E1377
773000,0,139EF60C
774000,0,5DECD825
775000,0,E444426D
776000,0,88EFBABE
777000,0,D4D6DDB1
778000,0,9B85EDE9
779000,0,38B969A4
780000,0,62357EBA
781000,0,0E2C3B26
782000,0,0615842B
783000,0,D3E892FD
784000,0,818DFED5
785000,0,778DB5BF
786000,0,157071B8
787000,0,C3BDFDA1
788000,0,291CA9D9
789000,0,1E8AB3BD
790000,0,3E2ECEAC
791000,0,7FD7D02D
792000,0,44ED2E97
793000,0,0D813944
794000,0,EC9A3045
795000,0,2AD133FD
796000,0,095C1E97
797000,0,ACBEBC1C
798000,0,4D865948
799000,0,717EFFB3
800000,0,8B555C38
801000,0,F9460936
802000,0,74B320BD
803000,0,C93A0F71
804000,0,07D14DAF
805000,0,A7C1365A
806000,0,02F00224
807000,0,3340A96A
808000,0,C210B03C
809000,0,E8323D42
810000,0,3D82FA9C
811000,0,ACFD5EAD
812000,0,C0E0505B
813000,0,3C140537
814000,0,308AB25E
815000,0,6D4C8A97
816000,0,F6ECD400
817000,0,4A35E4CC
818000,0,457A0AAD
819000,0,1825B182
820000,0,FB419EA2
821000,0,07CA9428
822000,0,68805C09
823000,0,830F8683
824000,0,71896EDC
825000,0,019D7162
826000,0,54045F6D
827000,0,4C4C4AD5
828000,0,B3CD39B2
829000,0,63B0364A
830000,0,9B97FCEF
831000,0,3C8F4EE0
832000,0,7EB087F2
833000,0,4F9CA2DF
834000,0,873BA135
835000,0,C800D171
836000,0,3B5A3D13
837000,0,0CCDF644
838000,0,511469D1
839000,0,5DDE26F7
840000,0,E1FD462F
841000,0,3EFB959D
842000,0,F6F4AB86
843000,0,1B461FD2
844000,0,1752B63B
845000,0,311708BF
846000,0,7A386652
847000,0,85E39F10
848000,0,D6886F6A
849000,0,44998243
850000,0,75E42CA5
851000,0,CDAF1E1A
852000,0,4814941B
853000,0,D69519B4
854000,0,636142A9
855000,0,34D7FA27
856000,0,EC45020A
857000,0,881F9E3C
858000,0,6B739333
859000,0,87C4D1BA
860000,0,7BC8DB26
861000,0,C12B4C04
862000,0,803D1A23
863000,0,643174EA
864000,0,EBE78E0C
865000,0,91C914B1
866000,0,EB87CC58
867000,0,BB8C9B5C
868000,0,F9B6F05D
869000,0,7AECC735
870000,0,B68080A7
871000,0,E0DDECD1
872000,0,7421DB96
873000,0,B79B6476
874000,0,DBE676DA
875000,0,5ED6C788
876000,0,A86BBCE2
877000,0,0709F548
878000,0,68626DEC
879000,0,2E5EB6F3
880000,0,EF68286E
881000,0,631434BF
882000,0,43E318EC
883000,0,7B615E46
884000,0,E5C329C1
885000,0,9D514808
886000,0,C55491C7
887000,0,AD227305
888000,0,EDC1DBA9
889000,0,F7726E76
890000,0,0B369348
891000,0,9B34101D
892000,0,ADAC9BB9
893000,0,1102F813
894000,0,BA498033
895000,0,6BA9D1B6
896000,0,A6A3E4A9
897000,0,654EE9E1
898000,0,17EC68F7
899000,0,3C9D82C7
900000,0,E0EF33A6
901000,0,134B2CEB
902000,0,95BB148C
903000,0,68E959C7
904000,0,89D3BE60
905000,0,79D094AF
906000,0,F517BC6D
907000,0,1C5932BC
908000,0,714A53FB
909000,0,42B0F7F6
910000,0,8F4FFC5C
911000,0,57A9F0BB
912000,0,F574CDEB
913000,0,5BFD87B6
914000,0,A184F198
915000,0,CCF2D5CE
916000,0,371270FC
917000,0,8E500F5B
918000,0,182CE14B
919000,0,87C77565
920000,0,F93580D0
921000,0,672198F6
922000,0,51BD974A
923000,0,3FDE19F9
924000,0,98A6E612
925000,0,152AE7A0
926000,0,170E0CD1
927000,0,1D515703
928000,0,A8255721
929000,0,6BF95726
930000,0,5ECC2F73
931000,0,E506E8CD
932000,0,599E882A
933000,0,FD1E21CB
934000,0,6F9AC5A0
935000,0,25F9DFA6
936000,0,BF9E541E
937000,0,7EE2C610
938000,0,8E8097F8
939000,0,E2D59BDE
940000,0,CB8E9B63
941000,0,836FDABD
942000,0,3E22D752
943000,0,9841B125
944000,0,1188236B
945000,0,1C168877
946000,0,0818EF8B
947000,0,477F1B32
948000,0,A79DB159
949000,0,E36EFDBD
950000,0,59D994E5
951000,0,BAB86710
952000,0,F93DA866
953000,0,4CA619CC
954000,0,BDF607F6
955000,0,518378DA
956000,0,8E2466C5
957000,0,56A57368
958000,0,35476BF6
959000,0,06AF296A
960000,0,54C1FAE2
961000,0,77470B80
962000,0,2A5AC9F2
963000,0,A6C7D6BB
964000,0,42BDA4BE
965000,0,816456A0
966000,0,566657F7
967000,0,4B53A748
968000,0,B8F87F58
969000,0,19A74A89
970000,0,C376D4CA
971000,0,72EC992C
972000,0,38AB4992
973000,0,66D053F1
974000,0,67D22852
975000,0,9367A739
976000,0,5598B0BF
977000,0,4984F9FC
978000,0,9F61D052
979000,0,E513945B
980000,0,BD7A875C
981000,0,5FD71C36
982000,0,25DACBAF
983000,0,903373EC
984000,0,E7E131AC
985000,0,7F751F69
986000,0,462877CC
987000,0,39B94347
988000,0,4E9EF922
989000,0,D7E522EE
990000,0,0F39E4BB
991000,0,87AA8DFD
992000,0,41851FA6
993000,0,A6D8CA49
994000,0,03FD8F58
995000,0,EF66D8BB
996000,0,2CF63D76
997000,0,17A4553A
998000,0,C98157C2
999000,0,DEF9E5D1
1000000,0,AC68E6AC
1001000,0,CB479A23
1002000,0,B9EDEB49
1003000,0,F7A7E56A
1004000,0,9507ABC0
1005000,0,596879BB
1006000,0,D3325C3E
1007000,0,9E550449
1008000,0,674F68EC
1009000,0,2A6C212D
1010000,0,72F59E52
1011000,0,C5CEE2D9
1012000,0,E2D1F4E9
1013000,0,D05E963B
1014000,0,79778071
1015000,0,2C57BBAA
1016000,0,3D527BFE
1017000,0,9C91293A
1018000,0,2CB952C9
1019000,0,26194C63
1020000,0,E2BCE52A
1021000,0,567AE4EF
1022000,0,E3DF5285
1023000,0,6ECA81EF
1024000,0,AE0BFDA9
1025000,0,8AF7FB74
1026000,0,BC295121
1027000,0,45C3CB1D
1028000,0,50EA5D5A
1029000,0,ECDE4936
1030000,0,3C86C415
1031000,0,83E0A80E
1032000,0,6C1FB028
1033000,0,2F2C1A44
1034000,0,97C2C5C8
1035000,0,C2936FDE
1036000,0,91679DCA
1037000,0,26EC31E6
1038000,0,22919D08
1039000,0,B6B61237
1040000,0,01ACB188
1041000,0,5D4C9928
1042000,0,7C1E825F
1043000,0,ED3C44C3
1044000,0,6AA738A3
1045000,0,54F993D8
1046000,0,35549F8B
1047000,0,852E1681
1048000,0,0C9D2E71
1049000,0,25AA98FC
1050000,0,5E97B369
1051000,0,A16224EE
1052000,0,141A09D1
1053000,0,301AEC40
1054000,0,C385BCEE
1055000,0,EED8EA67
1056000,0,ABA5BA5E
1057000,0,030B888E
1058000,0,2C3C88B3
1059000,0,03CA5FF5
1060000,0,DA3A0880
1061000,0,5D8B5420
1062000,0,A3D671AD
1063000,0,2DFCFA31
1064000,0,70D2D7B7
1065000,0,7CE85462
1066000,0,0157C8C1
1067000,0,558589DC
1068000,0,8B4591EA
1069000,0,FEFF1428
1070000,0,931FF10C
1071000,0,BA4F9C54
1072000,0,DCBFBBC2
1073000,0,CB3E77DC
1074000,0,0A1F6689
1075000,0,26EE4A6A
1076000,0,2D9C0A3F
1077000,0,737367B7
1078000,0,2CED6136
1079000,0,C2FF3431
1080000,0,DD194CD5
1081000,0,C623F035
1082000,0,8FC2C304
1083000,0,B4444ADF
1084000,0,6C622220
1085000,0,04F69315
1086000,0,7B8E7016
1087000,0,5C798F08
1088000,0,C7A075F7
1089000,0,AB0F98FA
1090000,0,31C33089
1091000,0,BE3E66CE
1092000,0,9D8E0D7C
1093000,0,8BE034B6
1094000,0,E60C8555
1095000,0,276989CD
1096000,0,A4A7DCCA
1097000,0,B8CD9364
1098000,0,849DE237
1099000,0,593CF87B
