Horodatage,Channel,Mot_A429
2030000,0,B8FE67B6
2035000,0,E8F4F12D
2040000,0,BA897BCD
2045000,0,7B2CA6ED
2050000,0,38835AEB
2055000,0,A8A0CCB2
2060000,0,20383646
2065000,0,30BA7FBD
2070000,0,B8F5CD73
2075000,0,1BFF307A
2080000,0,B34AC805
2085000,0,DCE2F300
2090000,0,BCD5A8D4
2095000,0,704D91A2
2100000,0,FBD1B9B4
2105000,0,71052362
2110000,0,4CCCC355
2115000,0,E96D437B
2120000,0,D34E74D2
2125000,0,DF116394
2130000,0,D6605BBF
2135000,0,59620CCC
2140000,0,DCBCF2B0
2145000,0,803D7730
2150000,0,210DC9F4
2155000,0,9246FF95
2160000,0,E3178EC5
2165000,0,7E33823F
2170000,0,4D54ED6B
2175000,0,2D314727
2180000,0,CE097B50
2185000,0,3E1F134E
2190000,0,46E0CD9D
2195000,0,BFF92237
2200000,0,868323E5
2205000,0,2CDF7964
2210000,0,B3B09759
2215000,0,FD10CEC8
2220000,0,25EDB36B
2225000,0,B7D74807
2230000,0,3767652A
2235000,0,413A3C41
2240000,0,90A0E212
2245000,0,9AEF2586
2250000,0,A24DE708
2255000,0,7C1FBC2B
2260000,0,751A6D93
2265000,0,E8838509
2270000,0,47BF3720
2275000,0,1174B097
2280000,0,E1AFF442
2285000,0,F26A5778
2290000,0,FB4DC80A
2295000,0,826D7EED
2300000,0,98744E96
2305000,0,E1C73DE6
2310000,0,8B6932B7
2315000,0,E308FE9F
2320000,0,EBAFDCC3
2325000,0,F1A0F608
2330000,0,87CC0F5D
2335000,0,7F38BA2D
2340000,0,59A940BD
2345000,0,B89A5541
2350000,0,615D2EB8
2355000,0,A40CFBB5
2360000,0,90CB339F
2365000,0,876F4426
2370000,0,9ED2AE0D
2375000,0,4DE200E7
2380000,0,01A3883F
2385000,0,D6066402
2390000,0,4487855B
2395000,0,828916B1
2400000,0,D2D1F9C0
2405000,0,F787B0CC
2410000,0,D6048527
2415000,0,257DD076
2420000,0,E98389D8
2425000,0,17D4E40E
2430000,0,A1680DCE
2435000,0,53D6ECAB
2440000,0,46B426C6
2445000,0,825AC7E8
2450000,0,F7FDDAC9
2455000,0,FC66C84E
2460000,0,6EC93F62
2465000,0,55866D30
2470000,0,CE6D1EF4
2475000,0,4D4537B5
2480000,0,27662EB5
2485000,0,8E89DD39
2490000,0,6CF6900D
2495000,0,AD790E84
2500000,0,F4ED099E
2505000,0,8E578E0B
2510000,0,0972F95F
2515000,0,86E7E68A
2520000,0,337D4597
2525000,0,D9277741
2530000,0,7B986A9B
2535000,0,A8BEE775
2540000,0,63B31752
2545000,0,8E9613B4
2550000,0,C1BF95A9
2555000,0,8BED383B
2560000,0,E5B509EF
2565000,0,182472C0
2570000,0,A9DAE72D
2575000,0,3EBA5F42
2580000,0,04884950
2585000,0,94252641
2590000,0,0F88AEFC
2595000,0,73725315
2600000,0,482E3955
2605000,0,2FE80718
2610000,0,97D92817
2615000,0,4E54E110
2620000,0,37641C1A
2625000,0,6F42A4CA
2630000,0,60070C6F
2635000,0,21680136
2640000,0,8963A574
2645000,0,C128B69A
2650000,0,242B0979
2655000,0,E8AC2EF9
2660000,0,884E3DC2
2665000,0,9B6EB4F3
2670000,0,50191F24
2675000,0,24B7BCDC
2680000,0,129C1B2C
2685000,0,5E2B93D8
2690000,0,9156D5C8
2695000,0,FC4AAA62
2700000,0,4E786EA0
2705000,0,E06A3C72
2710000,0,83302643
2715000,0,0F9ABA16
2720000,0,9A1DEB4B
2725000,0,5223C1A6
2730000,0,FE82DDF5
2735000,0,BC9B006C
2740000,0,6ACBA9B6
2745000,0,0E4FCB19
2750000,0,BE50EF17
2755000,0,29BE19A4
2760000,0,C46C0FDE
2765000,0,644B03FB
2770000,0,B84F04F7
2775000,0,C20DB8DA
2780000,0,B6C3C6E3
2785000,0,239DE256
2790000,0,276DEFAB
2795000,0,3B51B2CB
2800000,0,503C1315
2805000,0,63EBED17
2810000,0,2F783AD9
2815000,0,2EC29498
2820000,0,C8B6E65D
2825000,0,B6CE68B0
2830000,0,1E442D2B
2835000,0,649E00D3
2840000,0,B0C09857
2845000,0,6B5C566B
2850000,0,A50D5F65
2855000,0,DEC2F0C1
2860000,0,F8EB3209
2865000,0,30D5CC7E
2870000,0,9DF780F1
2875000,0,74AC9576
2880000,0,E06FC468
2885000,0,6007ED5C
2890000,0,5D313D9F
2895000,0,2E005DC8
2900000,0,0D231D68
2905000,0,BA80BB91
2910000,0,9D9424C1
2915000,0,952A324A
2920000,0,D5995405
2925000,0,1C8159DF
2930000,0,6D17BC1D
2935000,0,6ED58498
2940000,0,7D870D9F
2945000,0,CEB389E5
2950000,0,B62180AA
2955000,0,99E8B668
2960000,0,3593A285
2965000,0,11A80174
2970000,0,55FA6E10
2975000,0,88BD5745
2980000,0,397E10D8
2985000,0,94CFE743
2990000,0,30015698
2995000,0,C627DD22
3000000,0,99249B13
3005000,0,0EDC073D
3010000,0,0D851174
3015000,0,ED13AD53
3020000,0,B57460E0
3025000,0,63C0811A
3030000,0,157D7D87
3035000,0,93B77A18
3040000,0,C67DE642
3045000,0,7250D245
3050000,0,D35224D6
3055000,0,D746CC93
3060000,0,265FE1AC
3065000,0,ED590941
3070000,0,06717E99
3075000,0,C5311AFB
3080000,0,E4DC8B70
3085000,0,7A0A2BE6
3090000,0,A1BCE6AD
3095000,0,5B03ED27
3100000,0,E44EE62F
3105000,0,5A479B20
3110000,0,2706146D
3115000,0,59438B3E
3120000,0,5A9F5B1A
3125000,0,8195F4C3
3130000,0,7FDC5E24
3135000,0,7DBF8E0A
3140000,0,D97E6CB5
3145000,0,C4C700AE
3150000,0,3CF3C25E
3155000,0,4E0F1C70
3160000,0,270B6740
3165000,0,385C786D
3170000,0,5A8914D0
3175000,0,6AD696BD
3180000,0,E710C002
3185000,0,E8291597
3190000,0,E207D637
3195000,0,3980B69E
3200000,0,469D0B47
3205000,0,E7D886CF
3210000,0,6215AEF4
3215000,0,7881C9E0
3220000,0,37989768
3225000,0,951CE20C
3230000,0,CB1547C6
3235000,0,39778107
3240000,0,EF57F1BD
3245000,0,018F105E
3250000,0,8350C1DD
3255000,0,FDC33B6B
3260000,0,A46F66F9
3265000,0,831020AC
3270000,0,BF8E52FC
3275000,0,0E6F7694
3280000,0,00B2F716
3285000,0,59ECC8EE
3290000,0,41672AD5
3295000,0,4B011982
3300000,0,6210CFD9
3305000,0,1AD2D427
3310000,0,C4B1A610
3315000,0,FFBAD4E7
3320000,0,D389ED6F
3325000,0,7A3E63FC
3330000,0,A901ED06
3335000,0,BEE56E54
3340000,0,3F2DB17F
3345000,0,E460E5C6
3350000,0,45D99EA3
3355000,0,69D36C9E
3360000,0,C381259E
3365000,0,63E8752A
3370000,0,879E1202
3375000,0,E028A299
3380000,0,D4A1DA80
3385000,0,B86A92B7
3390000,0,A22AE6EE
3395000,0,00AFC180
3400000,0,ACCC9DF1
3405000,0,0BB65F9B
3410000,0,244EC535
3415000,0,F7995483
3420000,0,60CAC5F4
3425000,0,81AC2AB9
3430000,0,86860101
3435000,0,C5677CE5
3440000,0,02B93A28
3445000,0,5B5F2C82
3450000,0,DC3919D6
3455000,0,F252C69A
3460000,0,774A4AFF
3465000,0,8CD58A71
3470000,0,BDD32E5C
3475000,0,AB83FFE0
3480000,0,144BD9A6
3485000,0,10CBB2A2
3490000,0,3CD9C867
3495000,0,5AECB7A5
3500000,0,102997EE
3505000,0,33ABCA1F
3510000,0,32ED9285
3515000,0,34E2AD24
3520000,0,5EE46586
3525000,0,18EB2C59
3530000,0,94E7E3FE
3535000,0,62C6BED9
3540000,0,FF49C0DF
3545000,0,B34046BF
3550000,0,9F1BEAA1
3555000,0,4C4C4922
3560000,0,BB0CD9F7
3565000,0,79F93E8C
3570000,0,81F06AD8
3575000,0,F0889698
3580000,0,D02D712D
3585000,0,FECE3994
3590000,0,2968EB32
3595000,0,CF52ECFE
3600000,0,A09B4774
3605000,0,D3800224
3610000,0,8E5CAB88
3615000,0,17427CDF
3620000,0,251602A0
3625000,0,DA886122
3630000,0,8CEF2007
3635000,0,852D8F2D
3640000,0,A29B4EA5
3645000,0,D4C80BA7
3650000,0,A5F7D94C
3655000,0,B7E2E90C
3660000,0,83FD7058
3665000,0,84843749
3670000,0,CDDC5B01
3675000,0,4E710CE3
3680000,0,13418DDF
3685000,0,CAC40FEC
3690000,0,3450CF30
3695000,0,DA6EC61A
3700000,0,B760B6DD
3705000,0,2FCE315B
3710000,0,45EE4997
3715000,0,8A74EDBF
3720000,0,01013718
3725000,0,DF2C917B
3730000,0,CFACA891
3735000,0,B4DB3A4C
3740000,0,FD954AB2
3745000,0,CAE01B17
3750000,0,A506FFD5
3755000,0,4E66AC04
3760000,0,994B1087
3765000,0,A346D211
3770000,0,BE478682
3775000,0,2C7457E6
3780000,0,C13EEF67
3785000,0,75238842
3790000,0,2CCD5493
3795000,0,86689442
3800000,0,74FC3CC0
3805000,0,613A81B9
3810000,0,E5F1AB34
3815000,0,AA36E8A3
3820000,0,363E4FEC
3825000,0,644DF9CD
3830000,0,51698FE5
3835000,0,6AD7DEF4
3840000,0,72B1E6F7
3845000,0,AA0F8D74
3850000,0,FBF9F053
3855000,0,33A49C42
3860000,0,AFF3F5E2
3865000,0,B1900193
3870000,0,DFA65CD0
3875000,0,B6069443
3880000,0,AA999D0C
3885000,0,6F15604B
3890000,0,BD8AC200
3895000,0,3924EA3E
3900000,0,C532ADC8
3905000,0,B4426481
3910000,0,340A4EFA
3915000,0,F3F0FE78
3920000,0,7BDA24DF
3925000,0,94F40A42
3930000,0,DB428B48
3935000,0,81A722E0
3940000,0,3FD798AE
3945000,0,54252463
3950000,0,0AAFD509
3955000,0,5968DD3F
3960000,0,428AEC2E
3965000,0,A1B1DCF9
3970000,0,A5417862
3975000,0,BDE1F703
3980000,0,95E32884
3985000,0,0B63064E
3990000,0,6CDD3989
3995000,0,FD084F30
4000000,0,F895F581
4005000,0,7819CD6A
4010000,0,0305917B
4015000,0,F9A4867A
4020000,0,CFCEA8DA
4025000,0,41479386
4030000,0,25CC1947
4035000,0,9776647E
4040000,0,66EC01E5
4045000,0,AD5E8657
4050000,0,618C612B
4055000,0,B032EF61
4060000,0,92EAB588
4065000,0,C147504A
4070000,0,C88FB2A7
4075000,0,F72578EE
4080000,0,152E7B0E
4085000,0,3E7CE4DF
4090000,0,F586F0F2
4095000,0,F8AC842E
4100000,0,F1572903
4105000,0,8F4A592E
4110000,0,E241C035
4115000,0,0933E330
4120000,0,8007ED3D
4125000,0,DCF78E68
4130000,0,7E8BE2A6
4135000,0,AA1FFD46
4140000,0,1339FF2E
4145000,0,33B05C5F
4150000,0,C91F2D19
4155000,0,C56648A9
4160000,0,72FCA1A0
4165000,0,C0249D73
4170000,0,68BD0FC5
4175000,0,5FBEA92E
4180000,0,42091E85
4185000,0,69D46B89
4190000,0,2476EBA5
4195000,0,4BBE8CB4
4200000,0,05D602D8
4205000,0,AC1FCA9B
4210000,0,64DEAA26
4215000,0,D0974D5B
4220000,0,243F8E42
4225000,0,FD512F11
4230000,0,E402EBEC
4235000,0,A4296057
4240000,0,49D828DF
4245000,0,BCFE0B49
4250000,0,8BD1AABD
4255000,0,F1C5E819
4260000,0,374C76CD
4265000,0,B4E330C8
4270000,0,AC8E23F2
4275000,0,30C2A0A3
4280000,0,C6BCB957
4285000,0,7F4176E9
4290000,0,2CA67526
4295000,0,2483E009
4300000,0,C984DE73
4305000,0,FA20BE97
4310000,0,16B9EEDF
4315000,0,4E8B76B7
4320000,0,920BC80C
4325000,0,36FA42AD
4330000,0,351C4FF8
4335000,0,5F0A8EBA
4340000,0,2CA6C19C
4345000,0,3394E7CC
4350000,0,A5FA8293
4355000,0,F6D0870F
4360000,0,193E6C9B
4365000,0,BFAC9203
4370000,0,8D9B181F
4375000,0,20A7649A
4380000,0,C8734573
4385000,0,AA0CB29A
4390000,0,0A5D3549
4395000,0,96FFDEF6
4400000,0,A44B9E2D
4405000,0,04B8C44E
4410000,0,8E3832C0
4415000,0,006A3BFA
4420000,0,7C226956
4425000,0,77C25519
4430000,0,FE64FF0F
4435000,0,C840AF95
4440000,0,C7D45750
4445000,0,25D086D2
4450000,0,71B0548D
4455000,0,1C2CDED7
4460000,0,40625138
4465000,0,CFC21B14
4470000,0,014B0EF4
4475000,0,CA3474D6
4480000,0,047BAEA9
4485000,0,FEFCCEEF
4490000,0,9DF271F1
4495000,0,834DB595
4500000,0,E29B6D45
4505000,0,735940CB
4510000,0,B40E55D4
4515000,0,F823494D
4520000,0,C4F4D1EE
4525000,0,C80F8070
4530000,0,723635BE
4535000,0,32342715
4540000,0,A36CE39F
4545000,0,4ECF981E
4550000,0,ED81048D
4555000,0,D99A463F
4560000,0,BAB82F22
4565000,0,D3AFD750
4570000,0,9307A70A
4575000,0,46144817
4580000,0,050C337C
4585000,0,7270F141
4590000,0,4087E858
4595000,0,710BE706
4600000,0,E42BE8EF
4605000,0,A002CC26
4610000,0,9B1B2B7B
4615000,0,5A3E1C8B
4620000,0,AFE219AB
4625000,0,76635419
4630000,0,1F5DEDB1
4635000,0,A4A79F0F
4640000,0,B126B81E
4645000,0,116B87D8
4650000,0,A04D9013
4655000,0,60A4B9F8
4660000,0,FADD03E6
4665000,0,D699D066
4670000,0,944B6D1C
4675000,0,4E2A74B9
4680000,0,2AE175A0
4685000,0,B00BA53B
4690000,0,526D58F0
4695000,0,E62FA3AB
4700000,0,D66FAE37
4705000,0,E612FCB0
4710000,0,1B701540
4715000,0,C770F0D1
4720000,0,CDBBE9E8
4725000,0,B6B49FC6
4730000,0,1BCB499C
4735000,0,693C7F48
4740000,0,A2F3E821
4745000,0,314BF0F2
4750000,0,8B07CBB8
4755000,0,9796423D
4760000,0,3340D85C
4765000,0,7BF83866
4770000,0,D2F0264A
4775000,0,260037C2
4780000,0,DA54B2CD
4785000,0,FEF59CDC
4790000,0,FBC2ECB8
4795000,0,6A21652B
4800000,0,25632C7A
4805000,0,0AFCBC4B
4810000,0,D19C155E
4815000,0,9A8C6252
4820000,0,1591DC4D
4825000,0,6048E70B
4830000,0,207BD330
4835000,0,B5BC394F
4840000,0,5C2D3ACD
4845000,0,3A256316
4850000,0,10596AD1
4855000,0,9CAB9AEA
4860000,0,212DB19A
4865000,0,4C6D4509
4870000,0,C2BA7193
4875000,0,9D0B53B9
4880000,0,D3FD5034
4885000,0,F47C903C
4890000,0,246AF622
4895000,0,606233E5
4900000,0,D7B1D9F4
4905000,0,712EE1F6
4910000,0,43F3C171
4915000,0,8EE483E2
4920000,0,8DF16C31
4925000,0,8A9BBFE8
4930000,0,F0C0FB29
4935000,0,46467448
4940000,0,D8FED2C5
4945000,0,93B02E82
4950000,0,95CA5656
4955000,0,FD7C8D31
4960000,0,62F49044
4965000,0,F5649342
4970000,0,3990D276
4975000,0,D83AB7F3
4980000,0,0A0EA8DD
4985000,0,67B67587
4990000,0,7DCAC0CE
4995000,0,1E6A32DC
5000000,0,AFBFFE13
5005000,0,BB32581C
5010000,0,6309CA8C
5015000,0,24161538
5020000,0,11D7DDFA
5025000,0,BE29F4C3
5030000,0,5B9F1B86
5035000,0,04E52D8D
5040000,0,EE1E7BF7
5045000,0,A673A00E
5050000,0,AE87DC2E
5055000,0,94695D07
5060000,0,BA3C5A23
5065000,0,3C49B8E9
5070000,0,D6B0F11D
5075000,0,BFCA62DB
5080000,0,B34D3045
5085000,0,202CDA93
5090000,0,AE057C8B
5095000,0,675D0ADA
